,TotalProd,ProductID,OrderDate
11080,2,779,2013-12-08 00:00:00
11081,3,928,2013-12-08 00:00:00
11082,3,922,2013-12-08 00:00:00
11083,3,923,2013-12-08 00:00:00
11084,1,859,2013-12-08 00:00:00
11085,3,716,2013-12-07 00:00:00
11086,1,997,2013-12-07 00:00:00
11087,9,870,2013-12-07 00:00:00
11088,6,934,2013-12-07 00:00:00
11089,1,969,2013-12-07 00:00:00
11090,7,871,2013-12-07 00:00:00
11091,4,872,2013-12-07 00:00:00
11092,2,874,2013-12-07 00:00:00
11093,6,921,2013-12-07 00:00:00
11094,1,860,2013-12-07 00:00:00
11095,2,931,2013-12-07 00:00:00
11096,1,962,2013-12-07 00:00:00
11097,2,859,2013-12-07 00:00:00
11098,8,922,2013-12-07 00:00:00
11099,2,781,2013-12-07 00:00:00
11100,1,953,2013-12-07 00:00:00
11101,1,867,2013-12-07 00:00:00
11102,1,713,2013-12-07 00:00:00
11103,17,873,2013-12-07 00:00:00
11104,6,933,2013-12-07 00:00:00
11105,3,882,2013-12-07 00:00:00
11106,1,884,2013-12-07 00:00:00
11107,1,868,2013-12-07 00:00:00
11108,1,998,2013-12-07 00:00:00
11109,2,858,2013-12-07 00:00:00
11110,1,792,2013-12-07 00:00:00
11111,1,783,2013-12-07 00:00:00
11112,1,981,2013-12-07 00:00:00
11113,1,983,2013-12-07 00:00:00
11114,1,977,2013-12-07 00:00:00
11115,2,711,2013-12-07 00:00:00
11116,3,780,2013-12-07 00:00:00
11117,4,782,2013-12-07 00:00:00
11118,4,708,2013-12-07 00:00:00
11119,1,979,2013-12-07 00:00:00
11120,3,932,2013-12-07 00:00:00
11121,1,881,2013-12-07 00:00:00
11122,8,707,2013-12-07 00:00:00
11123,1,976,2013-12-07 00:00:00
11124,2,880,2013-12-07 00:00:00
11125,2,883,2013-12-07 00:00:00
11126,1,960,2013-12-07 00:00:00
11127,2,869,2013-12-07 00:00:00
11128,2,964,2013-12-07 00:00:00
11129,1,801,2013-12-07 00:00:00
11130,2,875,2013-12-07 00:00:00
11131,1,967,2013-12-07 00:00:00
11132,7,930,2013-12-07 00:00:00
11133,8,878,2013-12-07 00:00:00
11134,2,877,2013-12-07 00:00:00
11135,1,958,2013-12-07 00:00:00
11136,2,928,2013-12-07 00:00:00
11137,1,929,2013-12-07 00:00:00
11138,11,923,2013-12-07 00:00:00
11139,7,712,2013-12-07 00:00:00
11140,1,714,2013-12-07 00:00:00
11141,2,957,2013-12-07 00:00:00
11142,1,957,2013-12-06 00:00:00
11143,1,929,2013-12-06 00:00:00
11144,1,877,2013-12-06 00:00:00
11145,8,873,2013-12-06 00:00:00
11146,3,779,2013-12-06 00:00:00
11147,2,876,2013-12-06 00:00:00
11148,3,977,2013-12-06 00:00:00
11149,8,707,2013-12-06 00:00:00
11150,3,713,2013-12-06 00:00:00
11151,3,858,2013-12-06 00:00:00
11152,2,714,2013-12-06 00:00:00
11153,1,880,2013-12-06 00:00:00
11154,1,797,2013-12-06 00:00:00
11155,1,969,2013-12-06 00:00:00
11156,4,934,2013-12-06 00:00:00
11157,2,868,2013-12-06 00:00:00
11158,7,921,2013-12-06 00:00:00
11159,1,792,2013-12-06 00:00:00
11160,8,922,2013-12-06 00:00:00
11161,4,860,2013-12-06 00:00:00
11162,7,872,2013-12-06 00:00:00
11163,1,966,2013-12-06 00:00:00
11164,1,796,2013-12-06 00:00:00
11165,1,971,2013-12-06 00:00:00
11166,3,882,2013-12-06 00:00:00
11167,1,881,2013-12-06 00:00:00
11168,6,712,2013-12-06 00:00:00
11169,3,928,2013-12-06 00:00:00
11170,1,967,2013-12-06 00:00:00
11171,4,871,2013-12-06 00:00:00
11172,1,875,2013-12-06 00:00:00
11173,11,870,2013-12-06 00:00:00
11174,2,883,2013-12-06 00:00:00
11175,4,711,2013-12-06 00:00:00
11176,1,958,2013-12-06 00:00:00
11177,2,975,2013-12-06 00:00:00
11178,1,997,2013-12-06 00:00:00
11179,6,878,2013-12-06 00:00:00
11180,1,795,2013-12-06 00:00:00
11181,1,956,2013-12-06 00:00:00
11182,2,715,2013-12-06 00:00:00
11183,4,933,2013-12-06 00:00:00
11184,1,793,2013-12-06 00:00:00
11185,1,867,2013-12-06 00:00:00
11186,2,799,2013-12-06 00:00:00
11187,4,931,2013-12-06 00:00:00
11188,5,708,2013-12-06 00:00:00
11189,1,783,2013-12-06 00:00:00
11190,1,781,2013-12-06 00:00:00
11191,2,932,2013-12-06 00:00:00
11192,2,954,2013-12-06 00:00:00
11193,5,923,2013-12-06 00:00:00
11194,2,866,2013-12-06 00:00:00
11195,1,884,2013-12-06 00:00:00
11196,1,716,2013-12-06 00:00:00
11197,1,930,2013-12-06 00:00:00
11198,1,798,2013-12-06 00:00:00
11199,1,961,2013-12-05 00:00:00
11200,1,859,2013-12-05 00:00:00
11201,2,783,2013-12-05 00:00:00
11202,5,707,2013-12-05 00:00:00
11203,1,869,2013-12-05 00:00:00
11204,4,872,2013-12-05 00:00:00
11205,1,714,2013-12-05 00:00:00
11206,1,858,2013-12-05 00:00:00
11207,2,932,2013-12-05 00:00:00
11208,12,921,2013-12-05 00:00:00
11209,1,983,2013-12-05 00:00:00
11210,1,934,2013-12-05 00:00:00
11211,2,875,2013-12-05 00:00:00
11212,2,781,2013-12-05 00:00:00
11213,13,873,2013-12-05 00:00:00
11214,1,998,2013-12-05 00:00:00
11215,1,865,2013-12-05 00:00:00
11216,3,798,2013-12-05 00:00:00
11217,4,933,2013-12-05 00:00:00
11218,1,884,2013-12-05 00:00:00
11219,3,715,2013-12-05 00:00:00
11220,4,930,2013-12-05 00:00:00
11221,1,955,2013-12-05 00:00:00
11222,1,976,2013-12-05 00:00:00
11223,1,780,2013-12-05 00:00:00
11224,1,799,2013-12-05 00:00:00
11225,5,711,2013-12-05 00:00:00
11226,5,931,2013-12-05 00:00:00
11227,3,999,2013-12-05 00:00:00
11228,2,716,2013-12-05 00:00:00
11229,2,779,2013-12-05 00:00:00
11230,11,922,2013-12-05 00:00:00
11231,1,883,2013-12-05 00:00:00
11232,1,956,2013-12-05 00:00:00
11233,1,800,2013-12-05 00:00:00
11234,8,870,2013-12-05 00:00:00
11235,7,712,2013-12-05 00:00:00
11236,2,877,2013-12-05 00:00:00
11237,5,929,2013-12-05 00:00:00
11238,3,880,2013-12-05 00:00:00
11239,2,871,2013-12-05 00:00:00
11240,1,882,2013-12-05 00:00:00
11241,2,928,2013-12-05 00:00:00
11242,1,879,2013-12-05 00:00:00
11243,3,881,2013-12-05 00:00:00
11244,8,878,2013-12-05 00:00:00
11245,7,708,2013-12-05 00:00:00
11246,1,960,2013-12-05 00:00:00
11247,2,865,2013-12-04 00:00:00
11248,4,877,2013-12-04 00:00:00
11249,3,928,2013-12-04 00:00:00
11250,1,976,2013-12-04 00:00:00
11251,1,799,2013-12-04 00:00:00
11252,4,878,2013-12-04 00:00:00
11253,2,782,2013-12-04 00:00:00
11254,2,971,2013-12-04 00:00:00
11255,3,712,2013-12-04 00:00:00
11256,1,998,2013-12-04 00:00:00
11257,6,707,2013-12-04 00:00:00
11258,1,874,2013-12-04 00:00:00
11259,4,929,2013-12-04 00:00:00
11260,3,997,2013-12-04 00:00:00
11261,1,793,2013-12-04 00:00:00
11262,2,858,2013-12-04 00:00:00
11263,2,999,2013-12-04 00:00:00
11264,2,934,2013-12-04 00:00:00
11265,1,882,2013-12-04 00:00:00
11266,1,953,2013-12-04 00:00:00
11267,1,867,2013-12-04 00:00:00
11268,1,983,2013-12-04 00:00:00
11269,1,982,2013-12-04 00:00:00
11270,3,923,2013-12-04 00:00:00
11271,2,860,2013-12-04 00:00:00
11272,2,715,2013-12-04 00:00:00
11273,1,876,2013-12-04 00:00:00
11274,4,884,2013-12-04 00:00:00
11275,5,708,2013-12-04 00:00:00
11276,3,931,2013-12-04 00:00:00
11277,7,711,2013-12-04 00:00:00
11278,1,714,2013-12-04 00:00:00
11279,2,875,2013-12-04 00:00:00
11280,1,973,2013-12-04 00:00:00
11281,4,880,2013-12-04 00:00:00
11282,1,713,2013-12-04 00:00:00
11283,9,870,2013-12-04 00:00:00
11284,6,872,2013-12-04 00:00:00
11285,3,784,2013-12-04 00:00:00
11286,2,781,2013-12-04 00:00:00
11287,3,868,2013-12-04 00:00:00
11288,10,873,2013-12-04 00:00:00
11289,4,930,2013-12-04 00:00:00
11290,1,869,2013-12-04 00:00:00
11291,3,932,2013-12-04 00:00:00
11292,4,871,2013-12-04 00:00:00
11293,2,933,2013-12-04 00:00:00
11294,1,800,2013-12-04 00:00:00
11295,1,963,2013-12-04 00:00:00
11296,1,780,2013-12-04 00:00:00
11297,7,922,2013-12-04 00:00:00
11298,10,921,2013-12-04 00:00:00
11299,5,871,2013-12-03 00:00:00
11300,2,877,2013-12-03 00:00:00
11301,1,978,2013-12-03 00:00:00
11302,1,797,2013-12-03 00:00:00
11303,2,874,2013-12-03 00:00:00
11304,3,878,2013-12-03 00:00:00
11305,3,932,2013-12-03 00:00:00
11306,1,881,2013-12-03 00:00:00
11307,3,883,2013-12-03 00:00:00
11308,2,865,2013-12-03 00:00:00
11309,5,930,2013-12-03 00:00:00
11310,1,959,2013-12-03 00:00:00
11311,1,800,2013-12-03 00:00:00
11312,1,801,2013-12-03 00:00:00
11313,11,921,2013-12-03 00:00:00
11314,8,870,2013-12-03 00:00:00
11315,1,799,2013-12-03 00:00:00
11316,1,882,2013-12-03 00:00:00
11317,2,934,2013-12-03 00:00:00
11318,1,866,2013-12-03 00:00:00
11319,7,929,2013-12-03 00:00:00
11320,1,859,2013-12-03 00:00:00
11321,1,990,2013-12-03 00:00:00
11322,1,784,2013-12-03 00:00:00
11323,1,953,2013-12-03 00:00:00
11324,2,872,2013-12-03 00:00:00
11325,2,707,2013-12-03 00:00:00
11326,2,931,2013-12-03 00:00:00
11327,1,991,2013-12-03 00:00:00
11328,1,997,2013-12-03 00:00:00
11329,2,955,2013-12-03 00:00:00
11330,2,716,2013-12-03 00:00:00
11331,2,880,2013-12-03 00:00:00
11332,1,792,2013-12-03 00:00:00
11333,1,974,2013-12-03 00:00:00
11334,2,713,2013-12-03 00:00:00
11335,2,973,2013-12-03 00:00:00
11336,4,858,2013-12-03 00:00:00
11337,5,712,2013-12-03 00:00:00
11338,2,780,2013-12-03 00:00:00
11339,1,980,2013-12-03 00:00:00
11340,4,933,2013-12-03 00:00:00
11341,2,782,2013-12-03 00:00:00
11342,3,711,2013-12-03 00:00:00
11343,3,708,2013-12-03 00:00:00
11344,1,796,2013-12-03 00:00:00
11345,1,982,2013-12-03 00:00:00
11346,1,867,2013-12-03 00:00:00
11347,2,928,2013-12-03 00:00:00
11348,2,860,2013-12-03 00:00:00
11349,7,922,2013-12-03 00:00:00
11350,2,923,2013-12-03 00:00:00
11351,1,962,2013-12-03 00:00:00
11352,13,873,2013-12-03 00:00:00
11353,7,921,2013-12-02 00:00:00
11354,2,872,2013-12-02 00:00:00
11355,7,922,2013-12-02 00:00:00
11356,1,859,2013-12-02 00:00:00
11357,1,713,2013-12-02 00:00:00
11358,6,877,2013-12-02 00:00:00
11359,1,931,2013-12-02 00:00:00
11360,8,712,2013-12-02 00:00:00
11361,5,873,2013-12-02 00:00:00
11362,1,860,2013-12-02 00:00:00
11363,1,874,2013-12-02 00:00:00
11364,4,934,2013-12-02 00:00:00
11365,1,876,2013-12-02 00:00:00
11366,3,933,2013-12-02 00:00:00
11367,10,878,2013-12-02 00:00:00
11368,1,716,2013-12-02 00:00:00
11369,8,708,2013-12-02 00:00:00
11370,4,999,2013-12-02 00:00:00
11371,5,923,2013-12-02 00:00:00
11372,3,928,2013-12-02 00:00:00
11373,2,800,2013-12-02 00:00:00
11374,1,780,2013-12-02 00:00:00
11375,1,956,2013-12-02 00:00:00
11376,2,781,2013-12-02 00:00:00
11377,1,966,2013-12-02 00:00:00
11378,3,715,2013-12-02 00:00:00
11379,8,784,2013-12-02 00:00:00
11380,4,930,2013-12-02 00:00:00
11381,6,871,2013-12-02 00:00:00
11382,1,783,2013-12-02 00:00:00
11383,1,972,2013-12-02 00:00:00
11384,4,707,2013-12-02 00:00:00
11385,1,795,2013-12-02 00:00:00
11386,1,799,2013-12-02 00:00:00
11387,8,711,2013-12-02 00:00:00
11388,1,714,2013-12-02 00:00:00
11389,1,932,2013-12-02 00:00:00
11390,2,881,2013-12-02 00:00:00
11391,1,929,2013-12-02 00:00:00
11392,1,969,2013-12-02 00:00:00
11393,9,870,2013-12-02 00:00:00
11394,4,880,2013-12-02 00:00:00
11395,1,880,2013-12-01 00:00:00
11396,1,963,2013-12-01 00:00:00
11397,1,795,2013-12-01 00:00:00
11398,1,859,2013-12-01 00:00:00
11399,3,883,2013-12-01 00:00:00
11400,1,864,2013-12-01 00:00:00
11401,1,983,2013-12-01 00:00:00
11402,9,873,2013-12-01 00:00:00
11403,2,976,2013-12-01 00:00:00
11404,1,877,2013-12-01 00:00:00
11405,1,881,2013-12-01 00:00:00
11406,3,782,2013-12-01 00:00:00
11407,3,858,2013-12-01 00:00:00
11408,1,798,2013-12-01 00:00:00
11409,5,712,2013-12-01 00:00:00
11410,2,973,2013-12-01 00:00:00
11411,2,933,2013-12-01 00:00:00
11412,2,860,2013-12-01 00:00:00
11413,1,932,2013-12-01 00:00:00
11414,6,711,2013-12-01 00:00:00
11415,1,975,2013-12-01 00:00:00
11416,2,876,2013-12-01 00:00:00
11417,5,930,2013-12-01 00:00:00
11418,1,968,2013-12-01 00:00:00
11419,2,865,2013-12-01 00:00:00
11420,1,954,2013-12-01 00:00:00
11421,1,714,2013-12-01 00:00:00
11422,1,882,2013-12-01 00:00:00
11423,9,870,2013-12-01 00:00:00
11424,1,957,2013-12-01 00:00:00
11425,1,884,2013-12-01 00:00:00
11426,2,780,2013-12-01 00:00:00
11427,1,931,2013-12-01 00:00:00
11428,6,929,2013-12-01 00:00:00
11429,1,955,2013-12-01 00:00:00
11430,8,878,2013-12-01 00:00:00
11431,1,969,2013-12-01 00:00:00
11432,4,708,2013-12-01 00:00:00
11433,3,934,2013-12-01 00:00:00
11434,3,923,2013-12-01 00:00:00
11435,1,867,2013-12-01 00:00:00
11436,1,980,2013-12-01 00:00:00
11437,2,716,2013-12-01 00:00:00
11438,3,872,2013-12-01 00:00:00
11439,2,871,2013-12-01 00:00:00
11440,1,999,2013-12-01 00:00:00
11441,1,928,2013-12-01 00:00:00
11442,9,921,2013-12-01 00:00:00
11443,1,869,2013-12-01 00:00:00
11444,1,958,2013-12-01 00:00:00
11445,4,922,2013-12-01 00:00:00
11446,1,875,2013-12-01 00:00:00
11447,9,707,2013-12-01 00:00:00
11448,1,713,2013-12-01 00:00:00
11449,12,970,2013-11-30 00:00:00
11450,17,940,2013-11-30 00:00:00
11451,37,938,2013-11-30 00:00:00
11452,130,715,2013-11-30 00:00:00
11453,17,743,2013-11-30 00:00:00
11454,2,923,2013-11-30 00:00:00
11455,1,932,2013-11-30 00:00:00
11456,61,858,2013-11-30 00:00:00
11457,21,989,2013-11-30 00:00:00
11458,183,884,2013-11-30 00:00:00
11459,15,900,2013-11-30 00:00:00
11460,16,991,2013-11-30 00:00:00
11461,6,964,2013-11-30 00:00:00
11462,11,893,2013-11-30 00:00:00
11463,38,954,2013-11-30 00:00:00
11464,14,920,2013-11-30 00:00:00
11465,19,889,2013-11-30 00:00:00
11466,48,782,2013-11-30 00:00:00
11467,1,930,2013-11-30 00:00:00
11468,77,973,2013-11-30 00:00:00
11469,142,867,2013-11-30 00:00:00
11470,120,869,2013-11-30 00:00:00
11471,10,982,2013-11-30 00:00:00
11472,29,958,2013-11-30 00:00:00
11473,69,998,2013-11-30 00:00:00
11474,26,948,2013-11-30 00:00:00
11475,30,905,2013-11-30 00:00:00
11476,38,868,2013-11-30 00:00:00
11477,46,784,2013-11-30 00:00:00
11478,13,971,2013-11-30 00:00:00
11479,36,798,2013-11-30 00:00:00
11480,42,966,2013-11-30 00:00:00
11481,25,794,2013-11-30 00:00:00
11482,19,795,2013-11-30 00:00:00
11483,52,783,2013-11-30 00:00:00
11484,14,808,2013-11-30 00:00:00
11485,26,962,2013-11-30 00:00:00
11486,61,714,2013-11-30 00:00:00
11487,69,881,2013-11-30 00:00:00
11488,10,722,2013-11-30 00:00:00
11489,23,959,2013-11-30 00:00:00
11490,38,925,2013-11-30 00:00:00
11491,24,977,2013-11-30 00:00:00
11492,5,871,2013-11-30 00:00:00
11493,58,999,2013-11-30 00:00:00
11494,5,747,2013-11-30 00:00:00
11495,24,967,2013-11-30 00:00:00
11496,11,800,2013-11-30 00:00:00
11497,3,929,2013-11-30 00:00:00
11498,24,835,2013-11-30 00:00:00
11499,2,896,2013-11-30 00:00:00
11500,125,712,2013-11-30 00:00:00
11501,119,877,2013-11-30 00:00:00
11502,30,904,2013-11-30 00:00:00
11503,117,876,2013-11-30 00:00:00
11504,42,957,2013-11-30 00:00:00
11505,20,980,2013-11-30 00:00:00
11506,12,796,2013-11-30 00:00:00
11507,85,865,2013-11-30 00:00:00
11508,38,779,2013-11-30 00:00:00
11509,17,955,2013-11-30 00:00:00
11510,16,997,2013-11-30 00:00:00
11511,11,986,2013-11-30 00:00:00
11512,1,769,2013-11-30 00:00:00
11513,19,939,2013-11-30 00:00:00
11514,2,933,2013-11-30 00:00:00
11515,6,742,2013-11-30 00:00:00
11516,62,801,2013-11-30 00:00:00
11517,34,953,2013-11-30 00:00:00
11518,5,956,2013-11-30 00:00:00
11519,40,979,2013-11-30 00:00:00
11520,8,886,2013-11-30 00:00:00
11521,18,992,2013-11-30 00:00:00
11522,13,987,2013-11-30 00:00:00
11523,31,981,2013-11-30 00:00:00
11524,9,910,2013-11-30 00:00:00
11525,7,960,2013-11-30 00:00:00
11526,11,963,2013-11-30 00:00:00
11527,29,974,2013-11-30 00:00:00
11528,16,738,2013-11-30 00:00:00
11529,6,872,2013-11-30 00:00:00
11530,40,793,2013-11-30 00:00:00
11531,93,875,2013-11-30 00:00:00
11532,49,797,2013-11-30 00:00:00
11533,33,780,2013-11-30 00:00:00
11534,35,961,2013-11-30 00:00:00
11535,17,836,2013-11-30 00:00:00
11536,24,937,2013-11-30 00:00:00
11537,17,909,2013-11-30 00:00:00
11538,24,952,2013-11-30 00:00:00
11539,15,983,2013-11-30 00:00:00
11540,82,859,2013-11-30 00:00:00
11541,85,708,2013-11-30 00:00:00
11542,35,945,2013-11-30 00:00:00
11543,37,965,2013-11-30 00:00:00
11544,17,993,2013-11-30 00:00:00
11545,4,931,2013-11-30 00:00:00
11546,12,985,2013-11-30 00:00:00
11547,11,899,2013-11-30 00:00:00
11548,15,916,2013-11-30 00:00:00
11549,86,976,2013-11-30 00:00:00
11550,26,951,2013-11-30 00:00:00
11551,6,921,2013-11-30 00:00:00
11552,18,892,2013-11-30 00:00:00
11553,114,883,2013-11-30 00:00:00
11554,26,917,2013-11-30 00:00:00
11555,10,885,2013-11-30 00:00:00
11556,17,799,2013-11-30 00:00:00
11557,2,882,2013-11-30 00:00:00
11558,18,988,2013-11-30 00:00:00
11559,3,790,2013-11-30 00:00:00
11560,15,990,2013-11-30 00:00:00
11561,12,968,2013-11-30 00:00:00
11562,11,748,2013-11-30 00:00:00
11563,16,895,2013-11-30 00:00:00
11564,26,809,2013-11-30 00:00:00
11565,14,792,2013-11-30 00:00:00
11566,24,996,2013-11-30 00:00:00
11567,11,944,2013-11-30 00:00:00
11568,9,978,2013-11-30 00:00:00
11569,141,870,2013-11-30 00:00:00
11570,10,984,2013-11-30 00:00:00
11571,6,949,2013-11-30 00:00:00
11572,1,934,2013-11-30 00:00:00
11573,97,711,2013-11-30 00:00:00
11574,45,969,2013-11-30 00:00:00
11575,43,972,2013-11-30 00:00:00
11576,10,873,2013-11-30 00:00:00
11577,9,822,2013-11-30 00:00:00
11578,67,880,2013-11-30 00:00:00
11579,1,765,2013-11-30 00:00:00
11580,16,924,2013-11-30 00:00:00
11581,13,975,2013-11-30 00:00:00
11582,4,878,2013-11-30 00:00:00
11583,60,716,2013-11-30 00:00:00
11584,33,874,2013-11-30 00:00:00
11585,191,864,2013-11-30 00:00:00
11586,35,781,2013-11-30 00:00:00
11587,3,922,2013-11-30 00:00:00
11588,78,707,2013-11-30 00:00:00
11589,3,923,2013-11-29 00:00:00
11590,6,783,2013-11-29 00:00:00
11591,1,874,2013-11-29 00:00:00
11592,16,921,2013-11-29 00:00:00
11593,1,864,2013-11-29 00:00:00
11594,1,982,2013-11-29 00:00:00
11595,2,795,2013-11-29 00:00:00
11596,1,713,2013-11-29 00:00:00
11597,3,707,2013-11-29 00:00:00
11598,2,715,2013-11-29 00:00:00
11599,1,934,2013-11-29 00:00:00
11600,3,784,2013-11-29 00:00:00
11601,1,867,2013-11-29 00:00:00
11602,1,981,2013-11-29 00:00:00
11603,2,932,2013-11-29 00:00:00
11604,1,794,2013-11-29 00:00:00
11605,7,931,2013-11-29 00:00:00
11606,1,792,2013-11-29 00:00:00
11607,3,977,2013-11-29 00:00:00
11608,2,880,2013-11-29 00:00:00
11609,1,973,2013-11-29 00:00:00
11610,3,868,2013-11-29 00:00:00
11611,1,798,2013-11-29 00:00:00
11612,19,870,2013-11-29 00:00:00
11613,1,879,2013-11-29 00:00:00
11614,1,865,2013-11-29 00:00:00
11615,1,957,2013-11-29 00:00:00
11616,1,884,2013-11-29 00:00:00
11617,1,998,2013-11-29 00:00:00
11618,7,922,2013-11-29 00:00:00
11619,2,714,2013-11-29 00:00:00
11620,9,878,2013-11-29 00:00:00
11621,4,711,2013-11-29 00:00:00
11622,7,872,2013-11-29 00:00:00
11623,8,708,2013-11-29 00:00:00
11624,4,876,2013-11-29 00:00:00
11625,1,997,2013-11-29 00:00:00
11626,6,929,2013-11-29 00:00:00
11627,1,782,2013-11-29 00:00:00
11628,2,999,2013-11-29 00:00:00
11629,1,797,2013-11-29 00:00:00
11630,2,881,2013-11-29 00:00:00
11631,5,859,2013-11-29 00:00:00
11632,5,928,2013-11-29 00:00:00
11633,8,930,2013-11-29 00:00:00
11634,13,873,2013-11-29 00:00:00
11635,2,716,2013-11-29 00:00:00
11636,1,956,2013-11-29 00:00:00
11637,6,712,2013-11-29 00:00:00
11638,1,961,2013-11-29 00:00:00
11639,3,933,2013-11-29 00:00:00
11640,2,858,2013-11-29 00:00:00
11641,1,954,2013-11-29 00:00:00
11642,8,871,2013-11-29 00:00:00
11643,1,984,2013-11-29 00:00:00
11644,1,877,2013-11-29 00:00:00
11645,1,976,2013-11-29 00:00:00
11646,1,793,2013-11-29 00:00:00
11647,8,872,2013-11-28 00:00:00
11648,5,711,2013-11-28 00:00:00
11649,2,956,2013-11-28 00:00:00
11650,1,797,2013-11-28 00:00:00
11651,1,860,2013-11-28 00:00:00
11652,1,975,2013-11-28 00:00:00
11653,8,707,2013-11-28 00:00:00
11654,2,974,2013-11-28 00:00:00
11655,8,873,2013-11-28 00:00:00
11656,5,880,2013-11-28 00:00:00
11657,1,997,2013-11-28 00:00:00
11658,1,867,2013-11-28 00:00:00
11659,1,876,2013-11-28 00:00:00
11660,1,796,2013-11-28 00:00:00
11661,1,982,2013-11-28 00:00:00
11662,5,878,2013-11-28 00:00:00
11663,1,868,2013-11-28 00:00:00
11664,1,990,2013-11-28 00:00:00
11665,5,871,2013-11-28 00:00:00
11666,2,779,2013-11-28 00:00:00
11667,5,930,2013-11-28 00:00:00
11668,3,969,2013-11-28 00:00:00
11669,2,875,2013-11-28 00:00:00
11670,1,795,2013-11-28 00:00:00
11671,14,870,2013-11-28 00:00:00
11672,1,979,2013-11-28 00:00:00
11673,2,869,2013-11-28 00:00:00
11674,4,931,2013-11-28 00:00:00
11675,1,976,2013-11-28 00:00:00
11676,7,712,2013-11-28 00:00:00
11677,2,933,2013-11-28 00:00:00
11678,1,799,2013-11-28 00:00:00
11679,4,923,2013-11-28 00:00:00
11680,2,934,2013-11-28 00:00:00
11681,1,877,2013-11-28 00:00:00
11682,1,783,2013-11-28 00:00:00
11683,2,714,2013-11-28 00:00:00
11684,4,708,2013-11-28 00:00:00
11685,2,981,2013-11-28 00:00:00
11686,4,781,2013-11-28 00:00:00
11687,1,957,2013-11-28 00:00:00
11688,5,922,2013-11-28 00:00:00
11689,1,800,2013-11-28 00:00:00
11690,1,715,2013-11-28 00:00:00
11691,3,716,2013-11-28 00:00:00
11692,2,929,2013-11-28 00:00:00
11693,4,932,2013-11-28 00:00:00
11694,3,882,2013-11-28 00:00:00
11695,6,921,2013-11-28 00:00:00
11696,2,858,2013-11-28 00:00:00
11697,2,780,2013-11-28 00:00:00
11698,2,859,2013-11-28 00:00:00
11699,2,928,2013-11-28 00:00:00
11700,1,967,2013-11-28 00:00:00
11701,2,865,2013-11-27 00:00:00
11702,1,867,2013-11-27 00:00:00
11703,2,982,2013-11-27 00:00:00
11704,2,980,2013-11-27 00:00:00
11705,1,978,2013-11-27 00:00:00
11706,1,869,2013-11-27 00:00:00
11707,2,780,2013-11-27 00:00:00
11708,1,968,2013-11-27 00:00:00
11709,1,956,2013-11-27 00:00:00
11710,10,922,2013-11-27 00:00:00
11711,1,879,2013-11-27 00:00:00
11712,5,711,2013-11-27 00:00:00
11713,1,868,2013-11-27 00:00:00
11714,1,874,2013-11-27 00:00:00
11715,1,971,2013-11-27 00:00:00
11716,2,797,2013-11-27 00:00:00
11717,1,972,2013-11-27 00:00:00
11718,10,707,2013-11-27 00:00:00
11719,8,878,2013-11-27 00:00:00
11720,2,866,2013-11-27 00:00:00
11721,1,931,2013-11-27 00:00:00
11722,6,708,2013-11-27 00:00:00
11723,1,793,2013-11-27 00:00:00
11724,2,880,2013-11-27 00:00:00
11725,1,976,2013-11-27 00:00:00
11726,5,884,2013-11-27 00:00:00
11727,3,783,2013-11-27 00:00:00
11728,14,870,2013-11-27 00:00:00
11729,4,928,2013-11-27 00:00:00
11730,5,871,2013-11-27 00:00:00
11731,11,873,2013-11-27 00:00:00
11732,8,930,2013-11-27 00:00:00
11733,1,716,2013-11-27 00:00:00
11734,2,859,2013-11-27 00:00:00
11735,1,875,2013-11-27 00:00:00
11736,5,933,2013-11-27 00:00:00
11737,7,872,2013-11-27 00:00:00
11738,3,932,2013-11-27 00:00:00
11739,1,715,2013-11-27 00:00:00
11740,2,923,2013-11-27 00:00:00
11741,1,981,2013-11-27 00:00:00
11742,1,881,2013-11-27 00:00:00
11743,15,921,2013-11-27 00:00:00
11744,1,934,2013-11-27 00:00:00
11745,7,712,2013-11-27 00:00:00
11746,3,998,2013-11-27 00:00:00
11747,1,795,2013-11-27 00:00:00
11748,2,876,2013-11-27 00:00:00
11749,1,992,2013-11-27 00:00:00
11750,1,977,2013-11-27 00:00:00
11751,2,997,2013-11-27 00:00:00
11752,3,781,2013-11-27 00:00:00
11753,3,929,2013-11-27 00:00:00
11754,1,957,2013-11-27 00:00:00
11755,2,784,2013-11-27 00:00:00
11756,1,993,2013-11-27 00:00:00
11757,4,877,2013-11-27 00:00:00
11758,1,974,2013-11-26 00:00:00
11759,2,784,2013-11-26 00:00:00
11760,8,872,2013-11-26 00:00:00
11761,1,782,2013-11-26 00:00:00
11762,4,932,2013-11-26 00:00:00
11763,4,934,2013-11-26 00:00:00
11764,1,884,2013-11-26 00:00:00
11765,2,971,2013-11-26 00:00:00
11766,1,874,2013-11-26 00:00:00
11767,1,799,2013-11-26 00:00:00
11768,2,865,2013-11-26 00:00:00
11769,1,972,2013-11-26 00:00:00
11770,5,707,2013-11-26 00:00:00
11771,1,779,2013-11-26 00:00:00
11772,15,870,2013-11-26 00:00:00
11773,1,867,2013-11-26 00:00:00
11774,1,969,2013-11-26 00:00:00
11775,2,860,2013-11-26 00:00:00
11776,1,982,2013-11-26 00:00:00
11777,2,882,2013-11-26 00:00:00
11778,1,992,2013-11-26 00:00:00
