,SalesOrderID,count
3620,53161,3
3621,53204,3
3622,53347,3
3623,53866,4
3624,54037,3
3625,54680,3
3626,54931,3
3627,55472,3
3628,56048,3
3629,56279,3
3630,56287,3
3631,56806,3
3632,57072,4
3633,57320,4
3634,57579,3
3635,57943,3
3636,57956,3
3637,58202,3
3638,58339,6
3639,58900,4
3640,60327,4
3641,60659,3
3642,61078,3
3643,61247,6
3644,61587,3
3645,61860,3
3646,61964,4
3647,62327,3
3648,62746,4
3649,62828,3
3650,63076,3
3651,63342,4
3652,65386,4
3653,65736,4
3654,66885,3
3655,67548,6
3656,67716,3
3657,68233,3
3658,69174,3
3659,69884,4
3660,69993,5
3661,70106,4
3662,70153,3
3663,70314,3
3664,70609,3
3665,71268,3
3666,71325,3
3667,71449,3
3668,72552,3
3669,72854,3
3670,72926,3
3671,73276,3
3672,73457,3
3673,73616,3
3674,73919,4
3675,74499,3
3676,45321,11
3677,46086,28
3678,47440,16
3679,47679,5
3680,49066,32
3681,49827,48
3682,51370,6
3683,52025,4
3684,52277,4
3685,53441,4
3686,53913,4
3687,54563,3
3688,55888,3
3689,56142,3
3690,56143,4
3691,56360,4
3692,56758,4
3693,57142,6
3694,57535,4
3695,58245,5
3696,58608,3
3697,58636,3
3698,58688,4
3699,58927,44
3700,58959,32
3701,59572,3
3702,60000,3
3703,60651,6
3704,60851,3
3705,60973,3
3706,61083,3
3707,61218,46
3708,61804,5
3709,62677,4
3710,62874,3
3711,63054,4
3712,63144,4
3713,63230,4
3714,63836,4
3715,64528,3
3716,64596,3
3717,65634,3
3718,65725,3
3719,67282,27
3720,67472,3
3721,68594,5
3722,69098,4
3723,69267,3
3724,69541,9
3725,69568,4
3726,70638,6
3727,70747,3
3728,70984,5
3729,71212,4
3730,71687,4
3731,71775,3
3732,72216,4
3733,72326,5
3734,73011,4
3735,73950,3
3736,74067,3
3737,74317,3
3738,74491,3
3739,44758,27
3740,46670,3
3741,48755,18
3742,48775,30
3743,49091,24
3744,50275,4
3745,52243,3
3746,52813,4
3747,52928,4
3748,53550,10
3749,53685,4
3750,53767,3
3751,54807,3
3752,56316,4
3753,56319,3
3754,57055,22
3755,57149,11
3756,57387,3
3757,57527,3
3758,57549,3
3759,57823,3
3760,58090,3
3761,58307,3
3762,58398,5
3763,58415,3
3764,58648,3
3765,59171,3
3766,59437,3
3767,59591,3
3768,60144,3
3769,60503,4
3770,60998,3
3771,61196,22
3772,61868,4
3773,61969,4
3774,62323,3
3775,62744,4
3776,63192,5
3777,63240,22
3778,63620,4
3779,64297,4
3780,64478,3
3781,64777,4
3782,65750,4
3783,66167,3
3784,67206,5
3785,67306,4
3786,67441,3
3787,67454,4
3788,67692,3
3789,68394,5
3790,68450,3
3791,68524,4
3792,68567,3
3793,68716,4
3794,68790,3
3795,69504,5
3796,69733,3
3797,69844,3
3798,70162,4
3799,70163,4
3800,70248,4
3801,70375,4
3802,70473,4
3803,71017,3
3804,71326,4
3805,71439,3
3806,72246,4
3807,72508,3
3808,72733,3
3809,72867,3
3810,73260,3
3811,73548,3
3812,73913,3
3813,73960,4
3814,75118,4
3815,75123,3
3816,45308,21
3817,46057,32
3818,46102,7
3819,47404,5
3820,47988,51
3821,51157,57
3822,51168,34
3823,51196,5
3824,51288,3
3825,51485,3
3826,52178,3
3827,52465,3
3828,53575,3
3829,53608,17
3830,54290,3
3831,54443,3
3832,54736,4
3833,55347,3
3834,55665,4
3835,56057,3
3836,57128,39
3837,57158,3
3838,57216,3
3839,57342,3
3840,58173,3
3841,58276,4
3842,58364,3
3843,58532,5
3844,58970,25
3845,59341,3
3846,59364,4
3847,60384,3
3848,61837,6
3849,62042,3
3850,62566,4
3851,63112,3
3852,63650,3
3853,63789,3
3854,63968,4
3855,64903,4
3856,65201,25
3857,65603,4
3858,65713,3
3859,65930,3
3860,66022,3
3861,66503,4
3862,67725,3
3863,68115,3
3864,68957,3
3865,69284,3
3866,70076,3
3867,70149,4
3868,70357,4
3869,70566,3
3870,70574,4
3871,70723,5
3872,70752,3
3873,72125,4
3874,72249,4
3875,72836,3
3876,73390,3
3877,73439,3
3878,74039,4
3879,74087,3
3880,74377,3
3881,46372,15
3882,47424,13
3883,48741,21
3884,49868,7
3885,50715,5
3886,50742,3
3887,50750,7
3888,51864,21
3889,52208,4
3890,52506,3
3891,52832,3
3892,52834,4
3893,54418,3
3894,54514,3
3895,55084,4
3896,55085,4
3897,55278,5
3898,55732,3
3899,55925,3
3900,56167,4
3901,56224,3
3902,56905,4
3903,57015,35
3904,57023,32
3905,57113,4
3906,57236,3
3907,57465,3
3908,57485,3
3909,57620,3
3910,57711,3
3911,58784,6
3912,58823,4
3913,59107,3
3914,59370,3
3915,60372,3
3916,60493,4
3917,61177,25
3918,61285,3
3919,61614,6
3920,62322,4
3921,62337,3
3922,62863,4
3923,63069,4
3924,63482,3
3925,63880,4
3926,63888,3
3927,63955,3
3928,63970,4
3929,64522,3
3930,64713,4
3931,64845,4
3932,64969,3
3933,65336,3
3934,65598,3
3935,66079,4
3936,66603,4
3937,66686,4
3938,67404,3
3939,67476,3
3940,68491,3
3941,69088,4
3942,69412,38
3943,69416,10
3944,69611,3
3945,69631,4
3946,69998,3
3947,70138,3
3948,71423,3
3949,71618,4
3950,71739,4
3951,72902,3
3952,73556,3
3953,73783,4
3954,75113,4
3955,44098,6
3956,45336,10
3957,45803,9
3958,48331,4
3959,49166,21
3960,50191,34
3961,52656,3
3962,53072,3
3963,55254,43
3964,55486,3
3965,55522,3
3966,56184,4
3967,56423,3
3968,56568,4
3969,57560,3
3970,58040,3
3971,58141,5
3972,58575,4
3973,58606,3
3974,58979,23
3975,59463,4
3976,60033,4
3977,60041,4
3978,60370,4
3979,61499,5
3980,61956,5
3981,61981,3
3982,62315,3
3983,62541,4
3984,62642,5
3985,62667,4
3986,62776,4
3987,62840,4
3988,63219,21
3989,64081,3
3990,64137,3
3991,64353,4
3992,64868,3
3993,64946,4
3994,65039,3
3995,65505,3
3996,65562,4
3997,65851,4
3998,65880,4
3999,65942,4
4000,66307,3
4001,67326,4
4002,67371,3
4003,67788,3
4004,68293,3
4005,68556,3
4006,68920,5
4007,69143,4
4008,69485,5
4009,69500,6
4010,71463,3
4011,71717,4
4012,71742,3
4013,72502,3
4014,72863,3
4015,72874,3
4016,72895,3
4017,73782,5
4018,74111,4
4019,74557,4
4020,74598,3
4021,74687,3
4022,43876,8
4023,46385,32
4024,46651,11
4025,48011,3
4026,49509,30
4027,51271,4
4028,51660,4
4029,51704,49
4030,53019,3
4031,53393,4
4032,53395,4
4033,53595,8
4034,53899,3
4035,54053,3
4036,54345,3
4037,54552,3
4038,55641,3
4039,56159,5
4040,56689,4
4041,56754,4
4042,57373,3
4043,57683,3
4044,58224,5
4045,59073,8
4046,59214,3
4047,60185,3
4048,61519,3
4049,62005,3
4050,63133,36
4051,63252,35
4052,63843,3
4053,65392,5
4054,65775,3
4055,65853,4
4056,66118,3
4057,67211,3
4058,67554,4
4059,67747,3
4060,68608,3
4061,68844,3
4062,68858,5
4063,69679,3
4064,70514,4
4065,70911,5
4066,71143,4
4067,71482,3
4068,71683,4
4069,72042,4
4070,73125,3
4071,73324,4
4072,73404,3
4073,74206,3
4074,74754,3
4075,74864,3
4076,75119,3
4077,43907,22
4078,44097,12
4079,44791,19
4080,45063,8
4081,45275,5
4082,45285,11
4083,45329,20
4084,46094,17
4085,46326,27
4086,46652,42
4087,49841,46
4088,50248,3
4089,50274,6
4090,51088,35
4091,51458,3
4092,52144,3
4093,52355,3
4094,52452,4
4095,54348,3
4096,54762,3
4097,57019,24
4098,57401,4
4099,57645,3
4100,57844,3
4101,58133,4
4102,58583,3
4103,59239,4
4104,60065,4
4105,60120,4
4106,60870,3
4107,61771,3
4108,61871,3
4109,61915,4
4110,62355,3
4111,63067,3
4112,63251,24
4113,64886,3
4114,64960,3
4115,65380,4
4116,66231,3
4117,66405,3
4118,66963,3
4119,67339,30
4120,67513,3
4121,67977,4
4122,68315,3
4123,68657,3
4124,68683,3
4125,68753,3
4126,69287,4
4127,69307,4
4128,69540,40
4129,70039,3
4130,70581,5
4131,71026,3
4132,71246,6
4133,71857,26
4134,73953,3
4135,74199,3
4136,74591,3
4137,74869,7
4138,74915,5
4139,45283,18
4140,45564,11
4141,46334,23
4142,46987,56
4143,47368,20
4144,49124,16
4145,50746,10
4146,51262,4
4147,52207,5
4148,52901,3
4149,53282,3
4150,53301,4
4151,53358,4
4152,53612,4
4153,54167,3
4154,54304,5
4155,54392,3
4156,56500,3
4157,56594,3
4158,57328,3
4159,58399,5
4160,59010,46
4161,59019,7
4162,59078,3
4163,59553,4
4164,59932,3
4165,59963,3
4166,60592,3
4167,61258,20
4168,61410,3
4169,61548,4
4170,61701,3
4171,61709,3
4172,62040,3
4173,62114,3
4174,62148,4
4175,62481,3
4176,63264,4
4177,64039,4
4178,64154,3
4179,64376,4
4180,64542,7
4181,64635,3
4182,64897,5
4183,65018,4
4184,65627,3
4185,66085,3
4186,66912,5
4187,67322,35
4188,68088,3
4189,68503,4
4190,68924,3
4191,69365,3
4192,69862,4
4193,70286,3
4194,70904,3
4195,71292,4
4196,71743,4
4197,71975,3
4198,72952,3
4199,73541,4
4200,74037,4
4201,74137,5
4202,43667,4
4203,43855,13
4204,45281,3
4205,46043,17
4206,46616,65
4207,46668,53
4208,47435,52
4209,48761,36
4210,51443,3
4211,51472,3
4212,51482,3
4213,52082,3
4214,52868,4
4215,53064,4
4216,53439,3
4217,53715,4
4218,53808,4
4219,54893,3
4220,55786,3
4221,55969,4
4222,56073,4
4223,56082,3
4224,56186,3
4225,56278,3
4226,56918,4
4227,57085,36
4228,57824,4
4229,58176,5
4230,58591,3
4231,58743,5
4232,58781,3
4233,59058,37
4234,60260,3
4235,60364,3
4236,60426,5
4237,60572,3
4238,61030,4
4239,62789,3
4240,63479,4
4241,63618,4
4242,65170,6
4243,65190,3
4244,65290,4
4245,65981,3
4246,67995,3
4247,68023,4
4248,69434,3
4249,69436,5
4250,69597,3
4251,69908,5
4252,69933,4
4253,70313,3
4254,71238,4
4255,71261,4
4256,71718,3
4257,73216,3
4258,73321,3
4259,73691,3
4260,73717,3
4261,73753,3
4262,75022,5
4263,44285,13
4264,45304,6
4265,46062,27
4266,46349,6
4267,48753,13
4268,49130,3
4269,50206,48
4270,52260,3
4271,52267,5
4272,53284,4
4273,54496,3
4274,55195,3
4275,57148,10
4276,57390,4
4277,57608,4
4278,58406,4
4279,59319,5
4280,59381,4
4281,59528,3
4282,59741,3
4283,60040,3
4284,60551,3
4285,61114,3
4286,61571,3
4287,61608,4
4288,62066,4
4289,62515,3
4290,62950,3
4291,63293,15
4292,63616,3
4293,64390,3
4294,64928,4
4295,66074,4
4296,66190,3
4297,67241,3
4298,67940,5
4299,68622,5
4300,68896,3
4301,69229,4
4302,69885,3
4303,70940,3
4304,71788,3
4305,72463,3
4306,72554,3
4307,72617,4
4308,72757,3
4309,72801,3
4310,72900,3
4311,73515,3
4312,73764,3
4313,73775,4
4314,73938,4
4315,74356,4
4316,74832,3
4317,75098,3
4318,43875,21
4319,45296,14
4320,45343,16
4321,45797,26
4322,47690,10
4323,51137,30
4324,51138,21
4325,51237,4
4326,51487,4
4327,52486,3
4328,52632,5
4329,52748,3
4330,53337,4
4331,53511,7
4332,53982,3
4333,54318,5
4334,54856,3
4335,55074,3
4336,55132,3
4337,55948,3
4338,56056,3
4339,56477,4
4340,56671,4
4341,56785,3
4342,57170,3
4343,57282,3
4344,57459,3
4345,57564,3
4346,57596,3
4347,57998,4
4348,58048,3
4349,58189,4
4350,58909,46
4351,58924,32
4352,58953,19
4353,58977,10
4354,59425,3
4355,59452,4
4356,59494,3
4357,59880,3
4358,60953,3
4359,61287,3
4360,61565,3
4361,61686,3
4362,62650,3
4363,63229,3
4364,63260,3
4365,63886,3
4366,63984,4
4367,64124,3
4368,64921,3
4369,66158,3
4370,66666,3
4371,66694,4
4372,67186,3
4373,67541,3
4374,69324,3
4375,69487,3
4376,69799,4
4377,70035,3
4378,70142,3
4379,70174,3
4380,70481,3
4381,71889,35
4382,72048,3
4383,72479,4
4384,73331,3
4385,73632,3
4386,73697,3
4387,73843,3
4388,74055,4
4389,74360,3
4390,74463,3
4391,75048,3
4392,43686,3
4393,46077,15
4394,46387,29
4395,47041,53
4396,47350,7
4397,48768,13
4398,49167,24
4399,50315,13
4400,50698,20
4401,51764,16
4402,51830,50
4403,52272,3
4404,52687,3
4405,52939,3
4406,53074,3
4407,53456,26
4408,53756,4
4409,55454,4
4410,56163,3
4411,57157,25
4412,57727,3
4413,58101,3
4414,58361,3
4415,58526,4
4416,58993,27
4417,59790,3
4418,60064,4
4419,60967,3
4420,61616,3
4421,61864,3
4422,62132,3
4423,62488,4
4424,62731,3
4425,63473,4
4426,63897,3
4427,64105,4
4428,64454,4
4429,65260,3
4430,66635,4
4431,67099,3
4432,67364,3
4433,67434,3
4434,68389,5
4435,68681,4
4436,68937,5
4437,69507,5
4438,69767,5
4439,70683,4
4440,70994,4
4441,71088,3
4442,71634,4
4443,71833,43
4444,72685,3
4445,74104,4
4446,74286,3
4447,74781,4
4448,74893,3
4449,74914,4
4450,43908,3
4451,46343,24
4452,47378,35
4453,49893,41
4454,50322,41
4455,50664,41
4456,50748,44
4457,51339,4
4458,51708,22
4459,52286,5
4460,52354,4
4461,52679,3
4462,52814,3
4463,53234,4
4464,53286,4
4465,53288,3
4466,53385,4
4467,54307,4
4468,54320,3
4469,54547,3
4470,54618,3
4471,55649,3
4472,55790,5
4473,56615,3
4474,57209,3
4475,57295,3
4476,57526,4
4477,58640,3
4478,58756,5
4479,58963,50
4480,59464,3
4481,59599,3
4482,59627,3
4483,60237,3
4484,60494,5
4485,61345,3
4486,61572,3
4487,61612,4
4488,61765,3
4489,62282,3
4490,62334,3
4491,62653,4
4492,63201,25
4493,63351,3
4494,63727,4
4495,64102,4
4496,64394,3
4497,64397,3
4498,64663,4
4499,64682,3
4500,64826,4
4501,65636,4
4502,65777,3
4503,65778,4
4504,66250,4
4505,66901,4
4506,67028,5
4507,67304,26
4508,68419,3
4509,69211,3
4510,69753,3
4511,71082,4
4512,71251,3
4513,71679,3
4514,72061,4
4515,72367,3
4516,73542,3
4517,73586,4
4518,73666,3
4519,73763,3
4520,73769,3
4521,73875,5
4522,73909,4
4523,74197,3
4524,74728,3
4525,44133,17
4526,47668,49
4527,48351,27
4528,48730,22
4529,49483,12
4530,50266,10
4531,50727,50
4532,51345,4
4533,51461,3
4534,51809,52
4535,52381,3
4536,52443,5
4537,53049,3
4538,53541,48
4539,54362,3
4540,54974,3
4541,56396,4
4542,57040,5
4543,57228,3
4544,57478,3
4545,57622,3
4546,58681,3
4547,59774,4
4548,59961,3
4549,60093,4
4550,60375,3
4551,60505,3
4552,60663,3
4553,60671,3
4554,61814,3
4555,62185,3
4556,63333,4
4557,63695,4
4558,63703,3
4559,63785,3
4560,63998,3
4561,63999,3
4562,64340,3
4563,65156,17
4564,65397,5
4565,65797,4
4566,66747,4
4567,67722,4
4568,68239,4
4569,68591,4
4570,69041,3
4571,69369,4
4572,70130,5
4573,70925,3
4574,71470,3
4575,71805,48
4576,73455,3
4577,74129,6
4578,43886,21
4579,44078,8
4580,44295,9
4581,44524,3
4582,45047,26
4583,46039,9
4584,46630,39
4585,46660,45
4586,47061,25
4587,48063,47
4588,48299,43
4589,49065,23
4590,49111,6
4591,49153,3
4592,51135,6
4593,51807,5
4594,51826,28
4595,51943,3
4596,51947,3
4597,53225,4
4598,53365,4
4599,53637,4
4600,53840,3
4601,54371,3
4602,55255,3
4603,55566,3
4604,55819,4
4605,56006,3
4606,56043,3
4607,56750,5
4608,57349,3
4609,57510,3
4610,57801,3
4611,58103,4
4612,58593,3
4613,58991,5
4614,59749,3
4615,60650,4
4616,60667,3
4617,60761,4
4618,60856,4
4619,61676,3
4620,63356,3
4621,63545,3
4622,63927,6
4623,64604,3
4624,64789,3
4625,64853,4
4626,66012,4
4627,66105,3
4628,66181,3
4629,66422,3
4630,66520,3
4631,67399,3
4632,67916,3
4633,67917,3
4634,68051,4
4635,68342,3
4636,68535,4
4637,68621,4
4638,68685,3
4639,68755,4
4640,68967,3
4641,69002,3
4642,70413,3
4643,71406,3
4644,71897,8
4645,72128,5
4646,72572,3
4647,72835,3
4648,73348,5
4649,73552,3
4650,43693,10
4651,43695,8
4652,43884,22
4653,44787,17
4654,45042,7
4655,45312,3
4656,46068,16
4657,46101,25
4658,47970,26
4659,48384,30
4660,50260,7
4661,51144,21
4662,51860,34
4663,52318,4
4664,53122,4
4665,53781,3
4666,54291,3
4667,54422,4
4668,54653,3
4669,55034,3
4670,55927,3
4671,56055,3
4672,56404,3
4673,56614,3
4674,56903,5
4675,57056,7
4676,57332,3
4677,58005,4
4678,58346,4
4679,58942,3
4680,59407,4
4681,60239,3
4682,60556,4
4683,60726,4
4684,61044,3
4685,63301,3
4686,63398,3
4687,63990,3
4688,64142,3
4689,64570,4
4690,64966,3
4691,65202,7
4692,65404,4
4693,66163,3
4694,66817,3
4695,67164,3
4696,67649,3
4697,67853,3
4698,68040,4
4699,68324,6
4700,68498,3
4701,68555,3
4702,68732,3
4703,68823,3
4704,68828,3
4705,69136,3
4706,69476,12
4707,69488,4
4708,69711,4
4709,69742,3
4710,69830,3
4711,69927,3
4712,70016,4
4713,71128,3
4714,71767,3
4715,71809,4
4716,72887,3
4717,73150,3
4718,73159,4
4719,73368,3
4720,73567,4
4721,43880,13
4722,44312,4
4723,44801,26
4724,45311,5
4725,45805,20
4726,46327,11
4727,46669,57
4728,47976,20
4729,49045,5
4730,49826,39
4731,50199,12
4732,50290,20
4733,51150,35
4734,51391,3
4735,52575,4
4736,52753,3
4737,53350,3
4738,54227,3
4739,54397,3
4740,54648,3
4741,55118,3
4742,55236,25
4743,55556,4
4744,56263,3
4745,56517,3
4746,56694,5
4747,56885,3
4748,57088,37
4749,57103,17
4750,58043,3
4751,59181,3
4752,59298,3
4753,59385,3
4754,59810,3
4755,60108,4
4756,60206,3
4757,60377,5
4758,60476,3
4759,60637,3
4760,60787,5
4761,61195,29
4762,62133,4
4763,62518,4
4764,63195,5
4765,63776,3
4766,64183,3
4767,64448,4
4768,64508,4
4769,64718,3
4770,65065,3
4771,65280,32
4772,66750,3
4773,67144,4
4774,67265,3
4775,67312,10
4776,67329,9
4777,68028,3
4778,68282,5
4779,68292,3
4780,68709,3
4781,69789,4
4782,70012,4
4783,70782,3
4784,71836,48
4785,72890,4
4786,73730,3
4787,74299,3
4788,74445,3
4789,74748,3
4790,43662,22
4791,43867,18
4792,44077,8
4793,44551,15
4794,48052,27
4795,48075,14
4796,48732,3
4797,49104,27
4798,50668,47
4799,51147,50
4800,51172,5
4801,51563,4
4802,52461,3
4803,52664,3
4804,52795,4
4805,53169,3
4806,53410,4
4807,53509,22
4808,54250,4
4809,54630,4
4810,54849,3
4811,55985,3
4812,56001,3
4813,56260,3
4814,57576,3
4815,58500,4
4816,58656,3
4817,58928,46
4818,58995,25
4819,59299,4
4820,59382,3
4821,59540,4
4822,59815,3
4823,59850,3
4824,60225,3
4825,61002,3
4826,61016,3
4827,61601,4
4828,61646,3
4829,61680,3
4830,63272,4
4831,63298,4
4832,64100,3
4833,65247,11
4834,66333,3
4835,66882,3
4836,66986,3
4837,67274,29
4838,67503,3
4839,68171,3
4840,69142,3
4841,69294,4
4842,69757,3
4843,69978,5
4844,70692,3
4845,71116,4
4846,71197,4
4847,71254,3
4848,71290,3
4849,71643,3
4850,71734,3
4851,71903,3
4852,72717,4
4853,73233,4
4854,73657,4
4855,73864,4
4856,44569,15
4857,46026,10
4858,46627,20
4859,47659,9
4860,48365,7
4861,50242,48
4862,50293,22
4863,51718,22
4864,51881,3
4865,52229,3
4866,52245,3
4867,52298,3
4868,52671,5
4869,53060,4
4870,53558,3
4871,53761,3
4872,55485,3
4873,56230,3
4874,56359,4
4875,57974,3
4876,58941,3
4877,59022,3
4878,59453,3
4879,59825,3
4880,60172,3
4881,61447,3
4882,61662,3
4883,61665,3
4884,62524,4
4885,62865,4
4886,62986,3
4887,63062,4
4888,63171,43
4889,63465,4
4890,63655,3
4891,64001,3
4892,64062,3
4893,64468,3
4894,64754,3
4895,64891,4
4896,65191,36
4897,65790,4
4898,66148,5
4899,66316,5
4900,66619,4
4901,66943,3
4902,66984,3
4903,67323,4
4904,67807,3
4905,68144,4
4906,68211,3
4907,68484,3
4908,68601,3
4909,69350,3
4910,70656,3
4911,71087,4
4912,71421,4
4913,71568,4
4914,71611,4
4915,72413,3
4916,72666,3
4917,74215,5
4918,74564,4
4919,75041,3
4920,43863,4
4921,46671,48
4922,47965,33
4923,48295,56
4924,48321,29
4925,49164,5
4926,50663,56
4927,51442,4
4928,51902,3
4929,51986,3
4930,52177,3
4931,53643,3
4932,54710,3
4933,56035,3
4934,57026,44
4935,57035,13
4936,57065,55
4937,57491,3
4938,58099,4
4939,58214,3
4940,58463,3
4941,58552,3
4942,58805,3
4943,58883,3
4944,58981,55
4945,58982,14
4946,59492,3
4947,59499,3
4948,59931,3
4949,60389,3
4950,62896,5
4951,63061,3
4952,63279,18
4953,63348,4
4954,64870,3
4955,65242,22
4956,65264,6
4957,65923,3
4958,66311,3
4959,66406,3
4960,67013,3
4961,68102,3
4962,68227,3
4963,68235,4
4964,69155,4
4965,69233,4
4966,69301,4
4967,69465,42
4968,69506,15
4969,69594,4
4970,69653,3
4971,69715,3
4972,69855,5
4973,70077,4
4974,70538,4
4975,70648,4
4976,71354,3
4977,71721,3
4978,73229,3
4979,43857,14
4980,44518,20
4981,44555,22
4982,47351,22
4983,47439,54
4984,48088,4
4985,48786,43
4986,50722,43
4987,51121,53
4988,51466,3
4989,51609,4
4990,52115,3
4991,52724,3
4992,53512,33
4993,53539,17
4994,53573,53
4995,53598,8
4996,53859,3
4997,54214,3
4998,55261,32
4999,55937,3
5000,56849,3
5001,57099,40
5002,58581,3
5003,58758,4
5004,58792,4
5005,59955,5
5006,60131,3
5007,60283,3
5008,60733,5
5009,61029,4
5010,61193,20
5011,61348,3
5012,61515,3
5013,61714,5
5014,63183,8
5015,63425,4
5016,63752,3
5017,64764,5
5018,65284,3
5019,65407,3
5020,66211,3
5021,67185,5
5022,67209,4
5023,67457,4
5024,67844,3
5025,68348,3
5026,68966,5
5027,69100,5
5028,69368,4
5029,69581,3
5030,69703,4
5031,69874,3
5032,70124,3
5033,70871,3
5034,71270,3
5035,71321,4
5036,71630,3
5037,71669,5
5038,71992,3
5039,71996,5
5040,72272,3
5041,72293,3
5042,72498,3
5043,72695,3
5044,72946,4
5045,73920,4
5046,73935,3
5047,74066,3
5048,74253,3
5049,74946,4
5050,45318,19
5051,46038,17
5052,46061,4
5053,46620,50
5054,47394,37
5055,47398,53
5056,48733,3
5057,48776,21
5058,51225,3
5059,51500,4
5060,51676,3
5061,52054,3
5062,52145,3
5063,52569,4
5064,52900,3
5065,52982,3
5066,53563,36
5067,53813,3
5068,53984,3
5069,54776,3
5070,54858,4
5071,55251,30
5072,56065,4
5073,56225,3
5074,57064,11
5075,57197,3
5076,57519,3
5077,58671,3
5078,58946,26
5079,60350,3
5080,60574,3
5081,60831,3
5082,61534,5
5083,61769,4
5084,61886,3
5085,62617,4
5086,62641,4
5087,63858,3
5088,64972,3
5089,64987,3
5090,65153,5
5091,65157,28
5092,65722,4
5093,66251,3
5094,66697,4
5095,68100,3
5096,68140,4
5097,69461,35
5098,69520,42
5099,69834,4
5100,70158,3
5101,70285,3
5102,70765,4
5103,70788,4
5104,70823,3
5105,71062,4
5106,72102,4
5107,72519,4
5108,72748,3
5109,73244,4
5110,74108,4
5111,74603,3
5112,43894,7
5113,44131,10
5114,45808,5
5115,46363,17
5116,46653,6
5117,47032,14
5118,48757,20
5119,49114,13
5120,49118,44
5121,49495,18
5122,49496,29
5123,49877,22
5124,51227,3
5125,51357,3
5126,52485,3
5127,52566,4
5128,52677,3
5129,53405,3
5130,53611,17
5131,53613,50
5132,54643,3
5133,54673,4
5134,54878,4
5135,55099,4
5136,55181,3
5137,55266,13
5138,55510,3
5139,56330,3
5140,56581,3
5141,57729,5
5142,58140,4
5143,58180,3
5144,58524,3
5145,58938,5
5146,59130,4
5147,59138,3
5148,59391,4
5149,59756,5
5150,60459,3
5151,60756,4
5152,61248,49
5153,61586,4
5154,61853,4
5155,62118,3
5156,62956,3
5157,63166,6
5158,63688,3
5159,64186,3
5160,64434,5
5161,65465,3
5162,65563,4
5163,66142,4
5164,66714,3
5165,66956,4
5166,68516,3
5167,69251,3
5168,69255,3
5169,70098,3
5170,70441,4
5171,70450,4
5172,70457,3
5173,70585,5
5174,71109,3
5175,71536,3
5176,72330,3
5177,72515,3
5178,72544,5
5179,72786,3
5180,72850,6
5181,73762,4
5182,74293,3
5183,45568,18
5184,46059,19
5185,47715,10
5186,50219,3
5187,50244,39
5188,50289,53
5189,51546,4
5190,51848,9
5191,52324,4
5192,53577,41
5193,55675,4
5194,56076,4
5195,56141,3
5196,56174,3
5197,56642,3
5198,57292,4
5199,57297,3
5200,57319,3
5201,57660,3
5202,57964,5
5203,58238,4
5204,59543,4
5205,60232,6
5206,60903,4
5207,61244,31
5208,62622,4
5209,63125,10
5210,63170,37
5211,63304,4
5212,64503,3
5213,64763,3
5214,65205,28
5215,66027,3
5216,66314,3
5217,66600,3
5218,66757,3
5219,66898,3
5220,67437,4
5221,68296,3
5222,68889,3
5223,69539,8
5224,69766,3
5225,69916,4
5226,70870,3
5227,71333,3
5228,72402,3
5229,72429,4
5230,72556,3
5231,72910,4
5232,73371,4
5233,73659,3
5234,73736,3
5235,73804,4
5236,73923,4
5237,74167,3
5238,74245,4
5239,43694,11
5240,43849,11
5241,44799,10
5242,45267,3
5243,45791,5
5244,47057,20
5245,48371,8
5246,50211,11
5247,50697,7
5248,51344,5
5249,51698,24
5250,51804,3
5251,52159,5
5252,52210,4
5253,52895,3
5254,53081,3
5255,53521,4
5256,54220,3
5257,54965,3
5258,55297,66
5259,55399,3
5260,56079,3
5261,56136,3
5262,56395,3
5263,56409,4
5264,56599,3
5265,57917,4
5266,58129,3
5267,58213,3
5268,58628,3
5269,58925,25
5270,59264,4
5271,59485,3
5272,60115,3
5273,60294,3
5274,60655,3
5275,60677,3
5276,61500,3
5277,61699,3
5278,61818,3
5279,62034,3
5280,62129,5
5281,62898,5
5282,63228,7
5283,63681,3
5284,64234,3
5285,64473,3
5286,64583,4
5287,65033,3
5288,65088,4
5289,66424,4
5290,67100,3
5291,67136,3
5292,67415,4
5293,67544,4
5294,68333,3
5295,69163,4
5296,69527,23
5297,69632,4
5298,69917,4
5299,70064,4
5300,70451,4
5301,71257,3
5302,71579,3
5303,71705,3
5304,71803,45
5305,72310,3
5306,72590,3
5307,72855,3
5308,73790,3
5309,74000,3
5310,74069,3
5311,45792,10
5312,48363,49
5313,49068,6
5314,51435,4
5315,51439,4
5316,51760,24
5317,51824,44
5318,52807,3
5319,53116,3
5320,53327,5
5321,53394,4
5322,55604,4
5323,55614,3
5324,55652,3
5325,55832,3
5326,56229,3
5327,56794,3
5328,57125,25
5329,57285,5
5330,57839,3
5331,59283,4
5332,59383,3
5333,59549,3
5334,59708,3
5335,60764,3
5336,61094,3
5337,61554,3
5338,62181,4
5339,62325,3
5340,62590,3
5341,62736,3
5342,63098,3
5343,63200,43
5344,63417,3
5345,63926,4
5346,64000,3
5347,66068,4
5348,67196,4
5349,67352,3
5350,69049,3
5351,69234,3
5352,69261,3
5353,71074,4
5354,72058,4
5355,72221,3
5356,72380,4
5357,72410,4
5358,72559,4
5359,72843,3
5360,73471,6
5361,73593,3
5362,73630,3
5363,73820,3
5364,74029,3
5365,74343,3
5366,74710,3
5367,46991,17
